Unnamed: 0,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
2330,0,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1.0,1,0.0,3,6.0,0.0
1816,4,Desktop,0,0,No Payment Information Required,Female,0,1,Others,5,0,2.0,1,0.0,4,130.0,978.97
292,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1166,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
848,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
2242,1,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,5,0,2.0,0,0.0,1,50.0,0.0
1871,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,2.0,0,0.0,1,122.0,0.0
1118,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1861,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,4,123.0,6989.0
1040,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2297,1,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,2,0,2.0,1,0.0,1,36.0,0.0
1676,5,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,2,0,2.0,0,0.0,1,159.0,0.0
754,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1728,4,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,0,0.0,1,148.0,0.0
722,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1761,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Others,1,0,1.0,1,0.0,1,141.0,0.0
1117,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1387,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,2.0,1,0.0,4,29.0,0.0
1001,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
790,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1071,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
227,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
2007,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,102.0,0.0
569,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
115,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
349,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
275,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
235,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
368,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
533,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
128,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
114,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
799,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1177,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,50.0,0.0
1697,5,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,1,0.0,1,154.0,0.0
2329,0,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,2.0,1,0.0,1,28.0,0.0
1233,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,0.0,0,0.0,1,41.0,0.0
245,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1557,5,Desktop,0,0,Pay on Delivery,Female,0,1,Others,3,0,2.0,0,0.0,1,113.0,0.0
813,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2122,2,Desktop,0,0,Mips,Female,0,1,Electronics,4,0,1.0,1,0.0,1,78.0,0.0
2166,2,Desktop,0,0,Mips,Female,0,1,Others,3,0,1.0,0,0.0,1,71.0,0.0
2266,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,2.0,1,0.0,3,45.0,17988.0
687,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
832,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1453,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,1,0.0,5,100.0,0.0
1434,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,144.0,0.0
935,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
470,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1856,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,2.0,1,0.0,1,124.0,0.0
1194,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,1,0,4.0,0,0.0,7,179.0,0.0
1892,3,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,2.0,0,0.0,1,119.0,0.0
1590,5,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,7,174.0,29987.0
1424,12,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,78.0,0.0
797,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,1.0,1,0.0,0,0.0,0.0
1704,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,1,0,1.0,0,0.0,1,152.0,0.0
2247,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,50.0,0.0
2041,3,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,1,0.0,1,98.0,0.0
488,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
362,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1334,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,182.0,0.0
228,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
233,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1029,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
715,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
291,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
339,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
316,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
753,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
1268,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,159.0,0.0
888,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
779,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1300,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,4,151.0,0.0
1587,5,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,176.0,0.0
1879,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,2.0,1,0.0,1,121.0,0.0
1894,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,3,0,0.0,0,0.0,1,119.0,0.0
2251,1,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,49.0,0.0
471,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
82,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1297,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,1.0,0,0.0,3,104.0,0.0
955,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1170,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
95,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
2128,2,Desktop,0,0,Mips,Male,0,1,Home Appliances,1,0,2.0,0,0.0,1,78.0,0.0
1175,12,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,1,0,1.0,1,0.0,1,62.0,0.0
1642,5,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,3,0,2.0,1,0.0,1,165.0,0.0
1476,10,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,1.0,1,0.0,3,86.0,0.0
1080,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
410,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
995,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1411,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,0,0.0,2,173.0,0.0
910,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1105,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1678,5,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,1,0,5.0,0,0.0,7,159.0,5989.0
2013,3,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,0.0,0,0.0,1,101.0,0.0
1700,5,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,1,0,1.0,1,0.0,5,107.0,0.0
538,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
380,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
526,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1332,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,4,0,2.0,0,0.0,1,139.0,0.0
1088,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
946,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1441,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,1,43.0,0.0
1329,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,82.0,0.0
1492,9,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,2.0,0,0.0,1,113.0,0.0
971,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
87,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2289,1,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,39.0,0.0
689,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1709,4,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,152.0,0.0
1451,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,2,0,2.0,0,0.0,2,79.0,0.0
1628,5,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,0,0.0,1,168.0,0.0
1406,12,Desktop,0,0,Mips,Male,0,1,Home Appliances,2,0,1.0,0,0.0,1,36.0,0.0
584,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1535,7,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,1.0,0,0.0,2,175.0,0.0
1781,4,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,5.0,0,0.0,14,138.0,0.0
2173,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,69.0,0.0
727,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
2098,2,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,2,0,3.0,1,0.0,1,84.0,0.0
1563,5,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,1.0,0,0.0,1,182.0,0.0
1988,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2.0,1,0.0,1,106.0,0.0
657,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1009,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1572,5,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,2,0,2.0,1,0.0,1,180.0,0.0
521,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
431,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1340,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,2,147.0,0.0
116,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
183,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
630,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
458,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1827,4,Desktop,0,0,Mips,Male,0,1,Electronics,4,0,1.0,1,0.0,1,127.0,0.0
818,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
992,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1899,3,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,1,119.0,0.0
270,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1381,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,1,0.0,7,159.0,0.0
1693,5,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,1.0,0,0.0,4,154.0,13989.0
1168,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
117,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1262,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,1,0.0,1,120.0,0.0
1149,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1138,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1973,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,109.0,0.0
1649,5,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,163.0,0.0
496,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
1870,3,Desktop,0,0,Pay on Delivery,Male,0,1,Others,3,0,2.0,1,0.0,1,122.0,0.0
461,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
603,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1246,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,154.0,0.0
809,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1961,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,112.0,0.0
459,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1365,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,92.0,0.0
2144,2,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1.0,0,0.0,3,75.0,11989.0
1849,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,1,125.0,0.0
1101,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1137,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
428,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1126,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
2129,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,2.0,0,0.0,1,78.0,0.0
706,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
220,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
264,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
671,12,Desktop,0,0,No Payment,Male,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
2135,2,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,2.0,0,0.0,1,78.0,0.0
480,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
383,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
2301,1,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,36.0,0.0
124,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
891,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1261,12,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,1,0.0,1,80.0,0.0
638,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
913,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
1455,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,5,0,1.0,1,0.0,5,160.0,0.0
1512,8,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,1.0,1,0.0,4,99.0,0.0
512,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
113,12,Desktop,0,0,No Payment,Male,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
1742,4,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,1,0,3.0,1,0.0,3,145.0,0.0
1666,5,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,0,0.0,1,161.0,0.0
2045,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,97.0,0.0
1735,4,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,3,0,1.0,0,0.0,1,147.0,0.0
1265,12,Desktop,0,0,Installment,Female,0,1,Others,4,0,2.0,0,0.0,1,150.0,0.0
257,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
200,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
854,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,1,0.0,0,0.0,0.0
2197,1,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,41.0,0.0
197,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
542,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
27,12,Desktop,0,0,No Payment,Male,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1431,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,117.0,0.0
2021,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,0,0.0,1,99.0,0.0
1354,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,0,0.0,7,95.0,0.0
221,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
691,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
841,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
478,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
2311,1,Desktop,0,0,Installment,Female,0,1,Others,5,0,1.0,1,0.0,1,34.0,0.0
1527,7,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,5,0,1.0,1,0.0,8,149.0,0.0
1360,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,0,0.0,9,119.0,0.0
145,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
1801,4,Desktop,0,0,No Payment Information Required,Male,0,1,Home Appliances,5,0,1.0,1,0.0,51,132.0,2990.0
1888,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,4,0,2.0,1,0.0,1,120.0,0.0
2047,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,0,0.0,3,97.0,14579.0
1670,5,Desktop,0,0,Installment,Male,0,1,Home Appliances,2,0,2.0,0,0.0,6,160.0,0.0
1773,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,1,0.0,6,140.0,7989.0
2310,1,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,34.0,0.0
1972,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,109.0,0.0
968,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1292,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,181.0,0.0
41,12,Desktop,0,0,No Payment,Female,0,1,No Order,5,0,0.0,0,0.0,0,0.0,0.0
86,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
1525,8,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,1.0,1,0.0,2,85.0,0.0
1401,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,4,0,1.0,1,0.0,1,163.0,0.0
355,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,3,0,1.0,1,0.0,1,216.0,0.0
207,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
1311,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,1.0,0,0.0,1,138.0,0.0
513,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,1.0,1,0.0,2,249.0,0.0
1559,5,Desktop,0,0,Installment,Male,0,1,Home Appliances,1,0,2.0,1,0.0,3,183.0,0.0
1971,3,Desktop,0,0,Mips,Female,0,1,Electronics,3,0,1.0,0,0.0,1,109.0,0.0
400,12,Desktop,0,0,No Payment,Male,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
247,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1206,12,Desktop,0,0,Mips,Female,0,1,Electronics,1,0,1.0,0,0.0,1,112.0,0.0
1050,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
1430,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,158.0,0.0
757,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,1,0.0,0,0.0,0.0
2211,1,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,2,0,1.0,0,0.0,5,57.0,2490.0
1521,8,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,0,0.0,3,151.0,0.0
763,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,1,0.0,0,0.0,0.0
1595,5,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,4,0,1.0,1,0.0,1,173.0,0.0
1934,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,1,0,1.0,0,0.0,1,114.0,0.0
864,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,1,0.0,0,0.0,0.0
563,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
2033,3,Desktop,0,0,Pay on Delivery,Female,0,1,Others,2,0,2.0,1,0.0,1,99.0,0.0
1720,4,Desktop,0,0,Pay Now,Male,0,1,Others,1,0,1.0,1,0.0,1,150.0,0.0
1018,12,Desktop,0,0,No Payment,Female,0,1,No Order,2,0,0.0,0,0.0,0,0.0,0.0
1306,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,1.0,1,0.0,1,113.0,0.0
131,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
2065,3,Desktop,0,0,Mips,Male,0,1,Electronics,2,0,2.0,1,0.0,2,92.0,0.0
1828,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,5,0,2.0,1,0.0,2,127.0,0.0
231,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
776,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
327,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
2244,1,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,0,0.0,1,50.0,0.0
576,12,Desktop,0,0,No Payment,Female,0,1,No Order,4,0,0.0,0,0.0,0,0.0,0.0
382,12,Desktop,0,0,No Payment,Male,0,1,No Order,4,0,0.0,1,0.0,0,0.0,0.0
2008,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,102.0,0.0
928,12,Desktop,0,0,No Payment,Female,0,1,No Order,1,0,0.0,0,0.0,0,0.0,0.0
353,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,1.0,0,0.0,1,282.5,0.0
28,12,Desktop,0,0,No Payment,Female,0,1,No Order,3,0,0.0,0,0.0,0,0.0,0.0
